,Job Code,Job Title,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
575,51-9081,Dental Laboratory Technicians,50.80587218,12.77572987,0.07944821,1.35115794,2.935209006,8.409914719,18.54604226,0.961746737,0,7.277875245,3.050114301,7.256305976,1.278769933,1.278769933,12.00681936,0,9.738192618,0.010668993,1.930317432,0.327640318,6.198510752,6.198510752
576,51-9082,Medical Appliance Technicians,48.94880578,13.82285449,1.385984758,0.822025579,1.590006779,10.02483738,16.62990366,1.147260047,0.053273697,5.335804017,5.305440403,4.788125497,1.266016854,1.266016854,14.4758237,2.957416387,7.192087094,1.312577434,2.360628815,0.653113969,2.754207078,2.754207078
577,51-9083,Ophthalmic Laboratory Technicians,52.7815844,11.5084501,0.086322016,0,2.185452125,9.23667596,26.80470448,0,0,15.48508066,2.802156659,8.517467156,0,0,8.864128844,3.346078967,3.89418036,0,1.623869517,0,5.604300985,5.604300985
578,51-9111,Packaging and Filling Machine Operators and Tenders,50.74127278,5.208376965,0.060266087,0.487662928,0.17767177,4.48277618,28.51890012,1.179346385,6.850881977,9.640108674,4.450587766,6.397975315,0,0,14.43115455,5.760344431,6.066017248,1.706981657,0.514229609,0.383581601,2.582841147,2.582841147
579,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",50.19967676,8.383222512,0,0.244517037,0,8.138705475,26.95624638,1.07398134,4.189776372,10.90793151,4.18438718,6.600169974,0,0,13.68973448,5.956739728,7.006097527,0.290920841,0.435976381,0,1.170473391,1.170473391
580,51-9122,"Painters, Transportation Equipment",47.95216537,9.332031857,0,2.04428173,0,7.287750127,22.03327465,2.376670044,5.436248104,5.247405799,1.468121028,7.504829674,0.946604744,0.946604744,14.34675451,6.087981988,7.151931091,0.681681502,0,0.42515993,1.293499606,1.293499606
581,51-9191,Adhesive Bonding Machine Operators and Tenders,49.57896329,6.859451577,0.285411862,0.973040323,0.259193425,5.341805967,26.59765094,1.040498025,4.27175738,10.70629925,3.657396021,6.921700272,0.063127385,0.063127385,15.12587181,7.224058792,5.816940121,1.008083827,1.076789071,0,0.932861568,0.932861568
582,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",50.10542749,4.470749121,0.286521259,1.200088391,0,2.984139472,31.49339161,4.610423869,6.635135366,10.56737542,2.721479337,6.958977622,0,0,13.68561668,7.200510901,5.959841839,0.388221814,0.137042121,0,0.455670083,0.455670083
583,51-9193,Cooling and Freezing Equipment Operators and Tenders,50.18441324,10.10794272,0.505116493,0.865646941,1.254346882,7.482832408,25.30206196,2.32181853,8.006489152,8.371656551,2.994143612,3.60795411,0.53312688,0.53312688,12.96524843,4.794248655,6.560506698,1.458573121,0,0.15191996,1.276033244,1.276033244
584,51-9194,Etchers and Engravers,50.2359836,14.11504954,0,0.856804833,0.965111911,12.29313279,21.11772145,0.340864581,1.53174455,10.82129366,2.55449121,5.869327449,0.238448016,0.238448016,11.12465828,2.639613527,6.195512975,1.360362355,0.41814458,0.511024845,3.640106308,3.640106308
585,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",49.1320134,5.971092101,0,0.084464882,0,5.886627219,29.00017501,0.232247732,5.441068738,11.52881085,1.842490677,9.955557011,0,0,14.01173002,5.963958947,7.87471685,0,0,0.173054226,0.149016273,0.149016273
586,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",50.14185953,8.549387075,0.309011766,2.147667474,0,6.092707836,27.16256542,1.146970894,4.847443226,10.34097339,4.574338125,6.252839786,0.027599025,0.027599025,13.46697397,4.118459862,6.442464338,2.103910845,0.292541398,0.509597529,0.935334029,0.935334029
587,51-9198,Helpers--Production Workers,49.16707817,4.27414455,0,0.372138219,0,3.902006331,30.36289751,0,9.397780354,9.714927824,1.957169885,9.293019445,0,0,14.09355455,7.075646402,6.843813143,0.17409501,0,0,0.436481557,0.436481557
588,53-1011,Aircraft Cargo Handling Supervisors,49.16457688,11.68700137,3.123103609,4.133872421,2.489551179,1.940474165,22.69025789,2.786356116,6.990693178,4.519684614,5.894404374,2.499119609,1.718577704,1.718577704,11.09669538,3.705510826,2.629931642,2.569741004,2.041298796,0.150213108,1.972044531,1.972044531
589,53-2011,"Airline Pilots, Copilots, and Flight Engineers",50.68213227,6.584517812,2.514780975,0.753602135,1.749779065,1.566355637,29.90822593,4.511038901,7.198032719,7.687582608,8.825885195,1.685686509,2.469822893,2.469822893,8.390804736,0.595815407,3.618196831,1.686154914,2.157037627,0.333599957,3.328760895,3.328760895
590,53-2012,Commercial Pilots,49.81959821,6.32526628,2.448967099,0.51362654,1.67835532,1.684317321,31.69533815,2.568032795,9.870484801,8.608128367,8.960628429,1.688063754,1.857212411,1.857212411,7.125567794,1.073255781,3.613987627,1.036771397,0.936339779,0.46521321,2.816213573,2.816213573
591,53-2021,Air Traffic Controllers,50.47041201,11.29562163,4.477887164,1.159313332,4.310020062,1.348401072,25.72250377,5.161753203,1.921744643,2.930502461,15.05826564,0.650237821,4.369665729,4.369665729,4.351353002,0,0.173139891,1.154241351,2.166320747,0.857651012,4.731267884,4.731267884
592,53-2022,Airfield Operations Specialists,49.15981545,11.89181088,3.43988956,2.465109259,5.26770237,0.719109689,25.88050643,3.975037361,10.31366588,4.159578929,7.33126454,0.10095972,2.161447158,2.161447158,8.301890938,0.157642175,3.739401446,2.186646389,1.884319721,0.333881208,0.924160047,0.924160047
593,53-2031,Flight Attendants,47.06683287,8.962331349,5.862326803,1.227036187,1.783008175,0.089960184,18.01632246,1.643406043,4.496944398,1.961296657,3.981141346,5.933534019,0.402833784,0.402833784,19.56971889,6.434867229,2.864892248,1.711084276,8.558875134,0,0.115626384,0.115626384
594,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",47.98568688,6.591058178,1.936363024,1.263628561,0.4244576,2.966608993,25.78504776,1.66756173,8.862117917,6.460199506,4.33132352,4.463845088,0.052725816,0.052725816,14.3503814,4.053847231,3.629701073,1.374195594,5.259060119,0.033577386,1.206473725,1.206473725
595,53-3021,"Bus Drivers, Transit and Intercity",49.92697833,4.334858546,1.454974882,0.516754013,1.515911099,0.847218553,36.70753563,0.507247571,11.88346548,14.82881945,6.382292778,3.105710353,0.176348856,0.176348856,8.7082353,1.192114712,4.065068647,0,3.451051942,0,0,0
596,53-3022,"Bus Drivers, School or Special Client",49.01825058,4.488602996,0.443374085,0.454907869,0.886297384,2.704023659,32.73587404,0.657520054,13.89004201,10.30202433,6.285545345,1.600742294,0.266267319,0.266267319,11.40349845,1.348409599,5.003565235,0.122202028,4.929321588,0,0.124007777,0.124007777
597,53-3031,Driver/Sales Workers,48.7328565,6.634731353,4.644904553,0.893323981,0.89319347,0.203309349,29.52458828,1.727163657,12.51065136,8.961122509,1.725698014,4.599952735,0,0,11.30440943,6.033098375,1.936378608,0.207519065,2.835473906,0.291939474,1.269127442,1.269127442
598,53-3032,Heavy and Tractor-Trailer Truck Drivers,48.90505218,5.69300956,0.343483753,0.214238511,0.732742474,4.402544822,32.66874295,0.40683053,13.77538848,11.88185432,3.362823543,3.241846068,0.257861559,0.257861559,9.171415784,4.432627164,4.253382898,0,0.420492637,0.064913085,1.114022325,1.114022325
599,53-3033,Light Truck or Delivery Services Drivers,47.80377301,3.824645075,1.306033432,0,0.338320473,2.18029117,32.73275483,0.043022914,13.65196288,10.8900603,2.032315978,6.115392753,0,0,10.07856544,5.734913245,3.711887292,0,0.300663053,0.331101854,1.167807665,1.167807665
600,53-3041,Taxi Drivers and Chauffeurs,48.79753891,6.881673691,1.322581334,1.568244577,1.600514308,2.390333472,33.29513683,0,14.76788076,11.92720357,4.400755529,2.199296967,0.450259187,0.450259187,7.604071886,1.213751837,3.568026515,0.123924131,2.698369403,0,0.566397322,0.566397322
601,53-4011,Locomotive Engineers,50.3810152,4.621866856,0.539056884,0.513439312,1.046735614,2.522635046,33.82898297,2.569449894,11.35279118,9.183950553,7.955778212,2.767013137,0.457773164,0.457773164,9.640811646,1.413651546,5.044559554,2.287356181,0.895244366,0,1.831580559,1.831580559
602,53-4031,Railroad Conductors and Yardmasters,49.37223014,6.450751389,3.616645857,0.145330246,1.39882603,1.289949256,28.48537169,1.188019715,10.92887547,8.728443812,5.471730967,2.168301725,1.001538258,1.001538258,12.09068163,3.515478498,5.862673447,2.502380347,0.210149336,0,1.343887173,1.343887173
603,53-5011,Sailors and Marine Oilers,49.03434991,6.422705981,0.151060851,0.855561109,0.027917958,5.388166063,30.09198307,2.667905165,9.561995295,8.612808744,5.027359102,4.221914766,0,0,12.11798434,5.08168546,4.890066192,1.083874722,1.005579884,0.056778081,0.401676516,0.401676516
604,53-5021,"Captains, Mates, and Pilots of Water Vessels",48.91561371,8.459350946,2.133885106,1.898249765,1.060390465,3.366825609,29.90326304,1.542754549,11.76971461,7.785319452,7.059179799,1.746294625,1.337265075,1.337265075,8.303516448,1.822318042,3.831736364,1.667554353,0.591756916,0.390150773,0.912218203,0.912218203
605,53-5031,Ship Engineers,49.05931151,10.06806665,1.188812093,0.065156337,0.400929677,8.413168539,26.95119901,0.983429525,9.357384082,6.530666376,5.954937647,4.124781376,1.276895819,1.276895819,9.631810466,2.505865484,6.237053168,0.415908752,0.228846733,0.244136329,1.131339572,1.131339572
606,53-6021,Parking Lot Attendants,47.81938055,3.839649139,2.89628325,0,0.042653061,0.900712828,31.6988424,0.728620405,14.9047119,10.15492052,0.281085295,5.629504277,0,0,12.28088901,7.206790256,3.279733514,0.01689331,1.777471927,0,0,0
607,53-6031,Automotive and Watercraft Service Attendants,48.11618303,8.607179218,1.616571657,0.329416095,0.865721063,5.795470402,23.56552336,0.030380658,8.219461617,6.036112801,2.934829484,6.344738802,0.28715791,0.28715791,14.20812386,5.712720558,5.960147351,1.168715444,1.198040261,0.168500245,1.448198681,1.448198681
608,53-6041,Traffic Technicians,50.70674173,13.64203116,1.777368121,0.569074749,5.263381367,6.032206924,26.23392279,5.460167571,9.753459755,4.890398098,5.281805967,0.848091398,2.265794922,2.265794922,4.818562152,1.0560244,2.632654317,0.215310123,0.308109453,0.606463858,3.746430706,3.746430706
609,53-6051,Transportation Inspectors,49.89512195,6.814328024,0.078464527,0.582259463,1.078603038,5.075000997,31.30675831,3.936283353,11.84125959,5.502122829,7.714712857,2.312379673,0.268048046,0.268048046,7.997032048,1.971444572,4.389679494,1.397039524,0.058249467,0.18061899,3.508955523,3.508955523
610,53-6061,"Transportation Attendants, Except Flight Attendants",47.8406365,10.04743282,7.00239556,0,2.760879558,0.2841577,16.65268508,0,6.958901291,6.643807745,2.067175945,0.982800096,0,0,21.1405186,6.67779993,1.638708733,0.078088014,12.74592192,0,0,0
611,53-7011,Conveyor Operators and Tenders,49.91958749,6.122936709,0.163197468,0.572911131,0.047998083,5.338830026,33.09461893,1.624456086,10.76442661,10.20323239,6.103960587,4.398543258,0.196429336,0.196429336,9.776503771,3.045210023,5.534612496,0.684700615,0.156949868,0.355030769,0.729098744,0.729098744
612,53-7021,Crane and Tower Operators,49.70532522,6.264176396,0.194087142,0.562494351,0.31115478,5.196440124,33.84822056,0.822672873,13.22462631,11.40057711,4.454909265,3.945435002,0,0,9.062532762,1.896541481,5.7563442,1.409647081,0,0,0.530395502,0.530395502
613,53-7032,Excavating and Loading Machine and Dragline Operators,49.41626672,7.864956857,0.453409109,1.360159984,0.451857456,5.599530308,32.61088572,1.017184203,12.00839542,10.85249316,4.111664668,4.621148274,0.277083879,0.277083879,8.593027196,2.600006073,4.893640615,0.725512923,0.145771365,0.228096219,0.070313066,0.070313066
614,53-7051,Industrial Truck and Tractor Operators,49.08807266,3.702912059,0,1.272227711,0,2.430684348,30.88832047,0.595375793,11.69624954,9.982508331,2.859980436,5.754206369,0,0,12.81451261,4.555596612,6.610167933,1.02828001,0.211213709,0.409254345,1.682327522,1.682327522
615,53-7061,Cleaners of Vehicles and Equipment,48.01179333,4.071620692,0,0,0,4.071620692,24.99255092,0,10.93344217,6.722984764,0.607954514,6.728169472,0,0,17.46627257,8.30591411,8.114164058,0.870819131,0.175375276,0,1.481349148,1.481349148
616,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",47.76887204,3.19559904,0,0,0.3378617,2.85773734,28.27405411,0.155594859,11.91123672,6.966102194,1.059994708,8.18112563,0,0,14.9967798,9.125154146,3.932140983,1.552514873,0.386969794,0,1.302439089,1.302439089
617,53-7063,Machine Feeders and Offbearers,50.97557444,2.886015464,0,0,0,2.886015464,31.61076412,0,1.230565254,18.07685884,3.647931372,8.655408646,0,0,16.47879486,8.538785956,7.656325467,0.283683437,0,0,0,0
618,53-7064,"Packers and Packagers, Hand",47.8007648,2.172129142,0.030088322,1.244853421,0,0.897187399,27.51679963,0.176873568,3.290014739,10.46487483,0,13.58503649,0,0,18.11183603,14.41353846,1.341578497,0.979502581,1.377216493,0,0,0
619,53-7071,Gas Compressor and Gas Pumping Station Operators,50.12229187,8.671311081,0,1.554157113,0.922925451,6.194228516,31.00295493,4.189928287,10.79700567,7.613991432,4.960025746,3.442003797,0.299598004,0.299598004,9.573224633,1.787640472,6.054355614,1.443918734,0.266094475,0.021215338,0.575203221,0.575203221
620,53-7081,Refuse and Recyclable Material Collectors,49.00435201,5.05286892,0.29533036,0,0.424373069,4.33316549,30.22130151,1.031751929,12.5467246,7.180334452,3.082406635,6.380083894,0.652081283,0.652081283,11.97709595,4.0225785,5.815483027,0,1.519539031,0.61949539,1.101004344,1.101004344
